ejercicio,area,institucion,unidad,linea,fuente,economico,objeto,aprobado,propuesto,nivel,diferencia
2019,2,1700,5,501,1,2112,54301,3950,3950.0,1,0.0
2019,2,1700,5,501,1,2112,54302,10065,10065.0,1,0.0
2019,2,1700,5,501,1,2112,54306,18150,18150.0,1,0.0
2019,2,1700,5,501,1,2112,54307,5245,5245.0,1,0.0
2019,2,1700,5,501,1,2112,54308,25,25.0,1,0.0
2019,2,1700,5,501,1,2112,54313,240,240.0,1,0.0
2019,2,1700,5,501,1,2112,54317,21290,21290.0,1,0.0
2019,2,1700,5,501,1,2112,54399,39690,39690.0,1,0.0
2019,2,1700,5,501,1,2112,54403,5590,5590.0,1,0.0
2019,2,1700,5,501,1,2112,54505,960,960.0,1,0.0
2019,2,1700,5,501,1,2135,55599,2260,2260.0,1,0.0
2019,2,1700,5,501,1,2136,55601,33605,33605.0,1,0.0
2019,2,1700,5,501,1,2136,55602,4000,4000.0,1,0.0
2019,2,1700,5,501,1,2211,61102,1840,1840.0,1,0.0
2019,2,1700,5,501,1,2211,61103,1110,1110.0,1,0.0
2019,2,1700,5,501,1,2211,61104,20450,20450.0,1,0.0
2019,2,1700,5,501,1,2213,61403,6600,6600.0,1,0.0
2019,2,1700,6,601,1,2211,61104,225300,225300.0,1,0.0
2019,2,1700,6,601,1,2214,61601,274700,274700.0,1,0.0
2019,2,1700,6,601,3,2214,61604,21248315,21248315.0,1,0.0
2019,2,1700,6,601,3,2214,61608,631370,631370.0,1,0.0
2019,2,1700,6,601,3,2221,54599,120315,120315.0,1,0.0
2019,2,1800,1,101,1,2111,51101,3431150,3431150.0,1,0.0
2019,2,1800,1,101,1,2111,51103,102660,102660.0,1,0.0
2019,2,1800,1,101,1,2111,51107,12500,12500.0,1,0.0
2019,2,1800,1,101,1,2111,51201,12000,12000.0,1,0.0
2019,2,1800,1,101,1,2111,51203,460,460.0,1,0.0
2019,2,1800,1,101,1,2111,51207,500,500.0,1,0.0
2019,2,1800,1,101,1,2111,51401,232475,232475.0,1,0.0
2019,2,1800,1,101,1,2111,51402,900,900.0,1,0.0
2019,2,1800,1,101,1,2111,51501,223270,223270.0,1,0.0
2019,2,1800,1,101,1,2111,51502,930,930.0,1,0.0
2019,2,1800,1,101,1,2111,51601,13715,13715.0,1,0.0
2019,2,1800,1,101,1,2111,51701,9720,9720.0,1,0.0
2019,2,1800,1,101,1,2112,54101,3000,3000.0,1,0.0
2019,2,1800,1,101,1,2112,54103,1000,1000.0,1,0.0
2019,2,1800,1,101,1,2112,54104,1300,1300.0,1,0.0
2019,2,1800,1,101,1,2112,54105,4500,4500.0,1,0.0
2019,2,1800,1,101,1,2112,54106,972,972.0,1,0.0
2019,2,1800,1,101,1,2112,54107,4500,4500.0,1,0.0
2019,2,1800,1,101,1,2112,54108,500,500.0,1,0.0
2019,2,1800,1,101,1,2112,54109,2000,2000.0,1,0.0
2019,2,1800,1,101,1,2112,54110,10000,10000.0,1,0.0
2019,2,1800,1,101,1,2112,54111,4000,4000.0,1,0.0
2019,2,1800,1,101,1,2112,54112,4000,4000.0,1,0.0
2019,2,1800,1,101,1,2112,54113,1000,1000.0,1,0.0
2019,2,1800,1,101,1,2112,54114,1000,1000.0,1,0.0
2019,2,1800,1,101,1,2112,54115,4000,4000.0,1,0.0
2019,2,1800,1,101,1,2112,54116,2500,2500.0,1,0.0
2019,2,1800,1,101,1,2112,54118,2000,2000.0,1,0.0
2019,2,1800,1,101,1,2112,54119,1000,1000.0,1,0.0
2019,2,1800,1,101,1,2112,54199,101000,101000.0,1,0.0
2019,2,1800,1,101,1,2112,54201,20000,20000.0,1,0.0
2019,2,1800,1,101,1,2112,54202,7000,7000.0,1,0.0
2019,2,1800,1,101,1,2112,54203,5000,5000.0,1,0.0
2019,2,1800,1,101,1,2112,54204,800,800.0,1,0.0
2019,2,1800,1,101,1,2112,54301,2600,2600.0,1,0.0
2019,2,1800,1,101,1,2112,54302,15000,15000.0,1,0.0
2019,2,1800,1,101,1,2112,54303,1700,1700.0,1,0.0
2019,2,1800,1,101,1,2112,54304,500,500.0,1,0.0
2019,2,1800,1,101,1,2112,54305,400,400.0,1,0.0
2019,2,1800,1,101,1,2112,54306,15400,15400.0,1,0.0
2019,2,1800,1,101,1,2112,54307,1000,1000.0,1,0.0
2019,2,1800,1,101,1,2112,54308,100,100.0,1,0.0
2019,2,1800,1,101,1,2112,54313,5000,5000.0,1,0.0
2019,2,1800,1,101,1,2112,54399,5000,5000.0,1,0.0
2019,2,1800,1,101,1,2112,54401,100,100.0,1,0.0
2019,2,1800,1,101,1,2112,54403,5000,5000.0,1,0.0
2019,2,1800,1,101,1,2112,54505,5000,5000.0,1,0.0
2019,2,1800,1,101,1,2135,55599,25500,25500.0,1,0.0
2019,2,1800,1,101,1,2136,55601,8875,8875.0,1,0.0
2019,2,1800,1,101,1,2136,55602,6390,6390.0,1,0.0
2019,2,1800,1,101,1,2211,61101,10000,10000.0,1,0.0
2019,2,1800,1,101,1,2211,61104,6050,6050.0,1,0.0
2019,2,1800,1,101,1,2213,61403,14650,14650.0,1,0.0
2019,2,1800,2,201,1,2111,51101,6200700,6200700.0,1,0.0
2019,2,1800,2,201,1,2111,51103,186610,186610.0,1,0.0
2019,2,1800,2,201,1,2111,51107,4500,4500.0,1,0.0
2019,2,1800,2,201,1,2111,51201,200040,200040.0,1,0.0
2019,2,1800,2,201,1,2111,51203,5475,5475.0,1,0.0
2019,2,1800,2,201,1,2111,51207,6000,6000.0,1,0.0
2019,2,1800,2,201,1,2111,51401,398010,398010.0,1,0.0
2019,2,1800,2,201,1,2111,51402,10665,10665.0,1,0.0
2019,2,1800,2,201,1,2111,51501,433980,433980.0,1,0.0
2019,2,1800,2,201,1,2111,51502,15505,15505.0,1,0.0
2019,2,1800,2,201,1,2112,54101,8000,8000.0,1,0.0
2019,2,1800,2,201,1,2112,54104,4000,4000.0,1,0.0
2019,2,1800,2,201,1,2112,54105,16400,16400.0,1,0.0
2019,2,1800,2,201,1,2112,54107,10000,10000.0,1,0.0
2019,2,1800,2,201,1,2112,54108,1000,1000.0,1,0.0
2019,2,1800,2,201,1,2112,54109,8000,8000.0,1,0.0
2019,2,1800,2,201,1,2112,54110,65000,65000.0,1,0.0
2019,2,1800,2,201,1,2112,54114,2450,2450.0,1,0.0
2019,2,1800,2,201,1,2112,54115,14000,14000.0,1,0.0
2019,2,1800,2,201,1,2112,54118,4000,4000.0,1,0.0
2019,2,1800,2,201,1,2112,54119,4000,4000.0,1,0.0
2019,2,1800,2,201,1,2112,54199,201000,201000.0,1,0.0
2019,2,1800,2,201,1,2112,54201,94195,94195.0,1,0.0
2019,2,1800,2,201,1,2112,54202,35000,35000.0,1,0.0
2019,2,1800,2,201,1,2112,54203,22000,22000.0,1,0.0
2019,2,1800,2,201,1,2112,54204,1000,1000.0,1,0.0
2019,2,1800,2,201,1,2112,54301,11000,11000.0,1,0.0
2019,2,1800,2,201,1,2112,54302,45000,45000.0,1,0.0
2019,2,1800,2,201,1,2112,54303,4000,4000.0,1,0.0
2019,2,1800,2,201,1,2112,54305,1250,1250.0,1,0.0
2019,2,1800,2,201,1,2112,54306,60000,60000.0,1,0.0
2019,2,1800,2,201,1,2112,54313,10000,10000.0,1,0.0
2019,2,1800,2,201,1,2112,54317,70000,70000.0,1,0.0
2019,2,1800,2,201,1,2135,55599,2000,2000.0,1,0.0
2019,2,1800,2,201,1,2136,55601,25000,25000.0,1,0.0
2019,2,1800,2,201,1,2136,55602,20000,20000.0,1,0.0
2019,2,1800,2,202,1,2111,51101,6685750,6685750.0,1,0.0
2019,2,1800,2,202,1,2111,51103,177485,177485.0,1,0.0
2019,2,1800,2,202,1,2111,51107,194500,194500.0,1,0.0
2019,2,1800,2,202,1,2111,51401,353615,353615.0,1,0.0
2019,2,1800,2,202,1,2111,51501,505715,505715.0,1,0.0
2019,2,1800,2,202,1,2112,54101,7000,7000.0,1,0.0
2019,2,1800,2,202,1,2112,54104,3500,3500.0,1,0.0
2019,2,1800,2,202,1,2112,54105,15000,15000.0,1,0.0
2019,2,1800,2,202,1,2112,54107,8000,8000.0,1,0.0
2019,2,1800,2,202,1,2112,54108,1000,1000.0,1,0.0
2019,2,1800,2,202,1,2112,54109,9000,9000.0,1,0.0
2019,2,1800,2,202,1,2112,54110,60000,60000.0,1,0.0
2019,2,1800,2,202,1,2112,54114,2300,2300.0,1,0.0
2019,2,1800,2,202,1,2112,54115,10500,10500.0,1,0.0
2019,2,1800,2,202,1,2112,54118,5000,5000.0,1,0.0
2019,2,1800,2,202,1,2112,54119,3000,3000.0,1,0.0
2019,2,1800,2,202,1,2112,54199,1000,1000.0,1,0.0
2019,2,1800,2,202,1,2112,54201,80000,80000.0,1,0.0
2019,2,1800,2,202,1,2112,54202,25000,25000.0,1,0.0
2019,2,1800,2,202,1,2112,54203,28000,28000.0,1,0.0
2019,2,1800,2,202,1,2112,54301,7000,7000.0,1,0.0
2019,2,1800,2,202,1,2112,54302,60000,60000.0,1,0.0
2019,2,1800,2,202,1,2112,54303,3000,3000.0,1,0.0
2019,2,1800,2,202,1,2112,54305,1250,1250.0,1,0.0
2019,2,1800,2,202,1,2112,54306,50000,50000.0,1,0.0
2019,2,1800,2,202,1,2112,54313,11000,11000.0,1,0.0
2019,2,1800,2,202,1,2112,54317,62105,62105.0,1,0.0
2019,2,1800,2,202,1,2135,55599,2000,2000.0,1,0.0
2019,2,1800,2,202,1,2136,55601,15000,15000.0,1,0.0
2019,2,1800,2,202,1,2136,55602,20000,20000.0,1,0.0
2019,2,1800,2,203,1,2111,51101,1258320,1258320.0,1,0.0
2019,2,1800,2,203,1,2111,51103,36500,36500.0,1,0.0
2019,2,1800,2,203,1,2111,51107,40000,40000.0,1,0.0
2019,2,1800,2,203,1,2111,51401,71255,71255.0,1,0.0
2019,2,1800,2,203,1,2111,51501,96125,96125.0,1,0.0
2019,2,1800,2,203,1,2112,54101,3000,3000.0,1,0.0
2019,2,1800,2,203,1,2112,54104,1200,1200.0,1,0.0
2019,2,1800,2,203,1,2112,54105,4000,4000.0,1,0.0
2019,2,1800,2,203,1,2112,54107,4000,4000.0,1,0.0
2019,2,1800,2,203,1,2112,54108,400,400.0,1,0.0
2019,2,1800,2,203,1,2112,54109,2000,2000.0,1,0.0
2019,2,1800,2,203,1,2112,54110,14000,14000.0,1,0.0
2019,2,1800,2,203,1,2112,54114,1500,1500.0,1,0.0
2019,2,1800,2,203,1,2112,54115,3500,3500.0,1,0.0
2019,2,1800,2,203,1,2112,54118,2000,2000.0,1,0.0
2019,2,1800,2,203,1,2112,54119,1500,1500.0,1,0.0
2019,2,1800,2,203,1,2112,54199,500,500.0,1,0.0
2019,2,1800,2,203,1,2112,54201,25000,25000.0,1,0.0
2019,2,1800,2,203,1,2112,54202,10000,10000.0,1,0.0
2019,2,1800,2,203,1,2112,54203,5000,5000.0,1,0.0
2019,2,1800,2,203,1,2112,54301,3000,3000.0,1,0.0
2019,2,1800,2,203,1,2112,54302,12000,12000.0,1,0.0
2019,2,1800,2,203,1,2112,54303,1500,1500.0,1,0.0
2019,2,1800,2,203,1,2112,54305,400,400.0,1,0.0
2019,2,1800,2,203,1,2112,54306,12000,12000.0,1,0.0
2019,2,1800,2,203,1,2112,54313,3000,3000.0,1,0.0
2019,2,1800,2,203,1,2112,54317,20000,20000.0,1,0.0
2019,2,1800,2,203,1,2135,55599,500,500.0,1,0.0
2019,2,1800,2,203,1,2136,55601,5000,5000.0,1,0.0
2019,2,1800,2,203,1,2136,55602,5000,5000.0,1,0.0
2019,2,1800,2,204,1,2111,51101,1657200,1657200.0,1,0.0
2019,2,1800,2,204,1,2111,51103,45630,45630.0,1,0.0
2019,2,1800,2,204,1,2111,51107,50000,50000.0,1,0.0
2019,2,1800,2,204,1,2111,51401,95300,95300.0,1,0.0
2019,2,1800,2,204,1,2111,51501,121750,121750.0,1,0.0
2019,2,1800,2,204,1,2112,54101,3500,3500.0,1,0.0
2019,2,1800,2,204,1,2112,54104,1300,1300.0,1,0.0
2019,2,1800,2,204,1,2112,54105,5000,5000.0,1,0.0
2019,2,1800,2,204,1,2112,54107,5000,5000.0,1,0.0
2019,2,1800,2,204,1,2112,54108,500,500.0,1,0.0
2019,2,1800,2,204,1,2112,54109,2500,2500.0,1,0.0
2019,2,1800,2,204,1,2112,54110,15000,15000.0,1,0.0
2019,2,1800,2,204,1,2112,54114,1500,1500.0,1,0.0
2019,2,1800,2,204,1,2112,54115,4500,4500.0,1,0.0
2019,2,1800,2,204,1,2112,54118,3000,3000.0,1,0.0
2019,2,1800,2,204,1,2112,54119,2000,2000.0,1,0.0
2019,2,1800,2,204,1,2112,54199,500,500.0,1,0.0
2019,2,1800,2,204,1,2112,54201,30000,30000.0,1,0.0
2019,2,1800,2,204,1,2112,54202,15000,15000.0,1,0.0
2019,2,1800,2,204,1,2112,54203,5000,5000.0,1,0.0
2019,2,1800,2,204,1,2112,54301,3500,3500.0,1,0.0
2019,2,1800,2,204,1,2112,54302,16000,16000.0,1,0.0
2019,2,1800,2,204,1,2112,54303,1500,1500.0,1,0.0
2019,2,1800,2,204,1,2112,54305,500,500.0,1,0.0
2019,2,1800,2,204,1,2112,54306,11000,11000.0,1,0.0
2019,2,1800,2,204,1,2112,54313,4600,4600.0,1,0.0
2019,2,1800,2,204,1,2112,54317,25500,25500.0,1,0.0
2019,2,1800,2,204,1,2135,55599,500,500.0,1,0.0
2019,2,1800,2,204,1,2136,55601,6000,6000.0,1,0.0
2019,2,1800,2,204,1,2136,55602,10000,10000.0,1,0.0
2019,2,1800,2,205,1,2111,51101,307320,307320.0,1,0.0
2019,2,1800,2,205,1,2111,51103,8670,8670.0,1,0.0
2019,2,1800,2,205,1,2111,51107,9500,9500.0,1,0.0
2019,2,1800,2,205,1,2111,51401,17895,17895.0,1,0.0
2019,2,1800,2,205,1,2111,51501,22590,22590.0,1,0.0
2019,2,1800,2,205,1,2112,54101,1500,1500.0,1,0.0
2019,2,1800,2,205,1,2112,54104,500,500.0,1,0.0
2019,2,1800,2,205,1,2112,54105,1100,1100.0,1,0.0
2019,2,1800,2,205,1,2112,54107,1000,1000.0,1,0.0
2019,2,1800,2,205,1,2112,54108,300,300.0,1,0.0
2019,2,1800,2,205,1,2112,54109,1000,1000.0,1,0.0
2019,2,1800,2,205,1,2112,54110,6000,6000.0,1,0.0
2019,2,1800,2,205,1,2112,54114,500,500.0,1,0.0
2019,2,1800,2,205,1,2112,54115,2000,2000.0,1,0.0
2019,2,1800,2,205,1,2112,54118,1000,1000.0,1,0.0
2019,2,1800,2,205,1,2112,54119,500,500.0,1,0.0
2019,2,1800,2,205,1,2112,54199,500,500.0,1,0.0
2019,2,1800,2,205,1,2112,54201,15000,15000.0,1,0.0
2019,2,1800,2,205,1,2112,54202,3000,3000.0,1,0.0
2019,2,1800,2,205,1,2112,54203,2000,2000.0,1,0.0
2019,2,1800,2,205,1,2112,54301,1500,1500.0,1,0.0
2019,2,1800,2,205,1,2112,54302,3000,3000.0,1,0.0
2019,2,1800,2,205,1,2112,54303,500,500.0,1,0.0
2019,2,1800,2,205,1,2112,54305,200,200.0,1,0.0
2019,2,1800,2,205,1,2112,54313,500,500.0,1,0.0
2019,2,1800,2,205,1,2112,54317,5000,5000.0,1,0.0
2019,2,1800,2,205,1,2135,55599,500,500.0,1,0.0
2019,2,1800,2,205,1,2136,55601,2500,2500.0,1,0.0
2019,2,1800,2,205,1,2136,55602,2000,2000.0,1,0.0
2019,2,1800,2,206,1,2111,51101,1077960,1077960.0,1,0.0
2019,2,1800,2,206,1,2111,51103,29660,29660.0,1,0.0
2019,2,1800,2,206,1,2111,51107,32500,32500.0,1,0.0
2019,2,1800,2,206,1,2111,51401,57620,57620.0,1,0.0
2019,2,1800,2,206,1,2111,51501,83545,83545.0,1,0.0
2019,2,1800,2,206,1,2112,54101,2500,2500.0,1,0.0
2019,2,1800,2,206,1,2112,54104,1000,1000.0,1,0.0
2019,2,1800,2,206,1,2112,54105,3200,3200.0,1,0.0
2019,2,1800,2,206,1,2112,54107,2000,2000.0,1,0.0
2019,2,1800,2,206,1,2112,54108,400,400.0,1,0.0
2019,2,1800,2,206,1,2112,54109,2000,2000.0,1,0.0
2019,2,1800,2,206,1,2112,54110,10000,10000.0,1,0.0
2019,2,1800,2,206,1,2112,54114,1250,1250.0,1,0.0
2019,2,1800,2,206,1,2112,54115,3500,3500.0,1,0.0
2019,2,1800,2,206,1,2112,54118,1000,1000.0,1,0.0
2019,2,1800,2,206,1,2112,54119,1000,1000.0,1,0.0
2019,2,1800,2,206,1,2112,54199,1000,1000.0,1,0.0
2019,2,1800,2,206,1,2112,54201,20000,20000.0,1,0.0
2019,2,1800,2,206,1,2112,54202,5000,5000.0,1,0.0
2019,2,1800,2,206,1,2112,54203,5000,5000.0,1,0.0
2019,2,1800,2,206,1,2112,54301,2500,2500.0,1,0.0
2019,2,1800,2,206,1,2112,54302,8000,8000.0,1,0.0
2019,2,1800,2,206,1,2112,54303,1000,1000.0,1,0.0
2019,2,1800,2,206,1,2112,54305,300,300.0,1,0.0
2019,2,1800,2,206,1,2112,54306,10000,10000.0,1,0.0
2019,2,1800,2,206,1,2112,54313,2500,2500.0,1,0.0
2019,2,1800,2,206,1,2112,54317,12000,12000.0,1,0.0
2019,2,1800,2,206,1,2135,55599,500,500.0,1,0.0
2019,2,1800,2,206,1,2136,55601,3500,3500.0,1,0.0
2019,2,1800,2,206,1,2136,55602,4000,4000.0,1,0.0
2019,2,1800,2,207,1,2111,51101,776040,776040.0,1,0.0
2019,2,1800,2,207,1,2111,51103,21445,21445.0,1,0.0
2019,2,1800,2,207,1,2111,51107,23500,23500.0,1,0.0
2019,2,1800,2,207,1,2111,51201,69600,69600.0,1,0.0
2019,2,1800,2,207,1,2111,51203,2740,2740.0,1,0.0
2019,2,1800,2,207,1,2111,51207,3000,3000.0,1,0.0
2019,2,1800,2,207,1,2111,51401,44100,44100.0,1,0.0
2019,2,1800,2,207,1,2111,51402,5220,5220.0,1,0.0
2019,2,1800,2,207,1,2111,51501,57615,57615.0,1,0.0
2019,2,1800,2,207,1,2111,51502,5395,5395.0,1,0.0
2019,2,1800,2,207,1,2112,54101,3000,3000.0,1,0.0
2019,2,1800,2,207,1,2112,54104,1000,1000.0,1,0.0
2019,2,1800,2,207,1,2112,54105,3300,3300.0,1,0.0
2019,2,1800,2,207,1,2112,54107,2500,2500.0,1,0.0
2019,2,1800,2,207,1,2112,54108,400,400.0,1,0.0
2019,2,1800,2,207,1,2112,54109,2000,2000.0,1,0.0
2019,2,1800,2,207,1,2112,54110,15000,15000.0,1,0.0
2019,2,1800,2,207,1,2112,54114,1250,1250.0,1,0.0
2019,2,1800,2,207,1,2112,54115,4000,4000.0,1,0.0
2019,2,1800,2,207,1,2112,54118,1000,1000.0,1,0.0
2019,2,1800,2,207,1,2112,54119,1000,1000.0,1,0.0
2019,2,1800,2,207,1,2112,54199,1000,1000.0,1,0.0
2019,2,1800,2,207,1,2112,54201,20000,20000.0,1,0.0
2019,2,1800,2,207,1,2112,54202,7000,7000.0,1,0.0
2019,2,1800,2,207,1,2112,54203,5000,5000.0,1,0.0
2019,2,1800,2,207,1,2112,54301,2500,2500.0,1,0.0
2019,2,1800,2,207,1,2112,54302,8000,8000.0,1,0.0
2019,2,1800,2,207,1,2112,54303,1000,1000.0,1,0.0
2019,2,1800,2,207,1,2112,54305,300,300.0,1,0.0
2019,2,1800,2,207,1,2112,54306,15000,15000.0,1,0.0
2019,2,1800,2,207,1,2112,54313,2500,2500.0,1,0.0
2019,2,1800,2,207,1,2112,54317,15000,15000.0,1,0.0
2019,2,1800,2,207,1,2135,55599,500,500.0,1,0.0
2019,2,1800,2,207,1,2136,55601,2500,2500.0,1,0.0
2019,2,1800,2,207,1,2136,55602,2000,2000.0,1,0.0
2019,2,1800,2,208,1,2111,51101,730500,730500.0,1,0.0
2019,2,1800,2,208,1,2111,51103,26920,26920.0,1,0.0
2019,2,1800,2,208,1,2111,51107,29500,29500.0,1,0.0
2019,2,1800,2,208,1,2111,51401,52175,52175.0,1,0.0
2019,2,1800,2,208,1,2111,51501,55390,55390.0,1,0.0
2019,2,1800,2,208,1,2112,54101,3500,3500.0,1,0.0
2019,2,1800,2,208,1,2112,54104,1200,1200.0,1,0.0
2019,2,1800,2,208,1,2112,54105,3500,3500.0,1,0.0
2019,2,1800,2,208,1,2112,54107,3000,3000.0,1,0.0
2019,2,1800,2,208,1,2112,54108,500,500.0,1,0.0
2019,2,1800,2,208,1,2112,54109,1500,1500.0,1,0.0
2019,2,1800,2,208,1,2112,54110,10000,10000.0,1,0.0
2019,2,1800,2,208,1,2112,54114,1250,1250.0,1,0.0
2019,2,1800,2,208,1,2112,54115,4000,4000.0,1,0.0
2019,2,1800,2,208,1,2112,54118,1000,1000.0,1,0.0
2019,2,1800,2,208,1,2112,54119,1000,1000.0,1,0.0
2019,2,1800,2,208,1,2112,54199,500,500.0,1,0.0
2019,2,1800,2,208,1,2112,54201,20000,20000.0,1,0.0
2019,2,1800,2,208,1,2112,54202,5000,5000.0,1,0.0
2019,2,1800,2,208,1,2112,54203,3000,3000.0,1,0.0
2019,2,1800,2,208,1,2112,54301,2000,2000.0,1,0.0
2019,2,1800,2,208,1,2112,54302,8000,8000.0,1,0.0
2019,2,1800,2,208,1,2112,54303,1000,1000.0,1,0.0
2019,2,1800,2,208,1,2112,54305,400,400.0,1,0.0
2019,2,1800,2,208,1,2112,54306,7000,7000.0,1,0.0
2019,2,1800,2,208,1,2112,54313,2500,2500.0,1,0.0
2019,2,1800,2,208,1,2112,54317,10000,10000.0,1,0.0
2019,2,1800,2,208,1,2135,55599,500,500.0,1,0.0
2019,2,1800,2,208,1,2136,55601,3500,3500.0,1,0.0
2019,2,1800,2,208,1,2136,55602,3000,3000.0,1,0.0
2019,2,1800,3,301,1,2111,51101,34920,34920.0,1,0.0
2019,2,1800,3,301,1,2111,51103,915,915.0,1,0.0
2019,2,1800,3,301,1,2111,51107,1000,1000.0,1,0.0
2019,2,1800,3,301,1,2111,51401,1800,1800.0,1,0.0
2019,2,1800,3,301,1,2111,51501,2710,2710.0,1,0.0
2019,2,1800,3,301,1,2112,54105,1500,1500.0,1,0.0
2019,2,1800,3,301,1,2112,54114,500,500.0,1,0.0
2019,2,1800,3,301,1,2112,54199,500,500.0,1,0.0
2019,2,1800,3,301,1,2136,55601,500,500.0,1,0.0
2019,2,1800,3,302,1,2111,51101,33840,33840.0,1,0.0
2019,2,1800,3,302,1,2111,51103,915,915.0,1,0.0
2019,2,1800,3,302,1,2111,51107,1000,1000.0,1,0.0
2019,2,1800,3,302,1,2111,51401,1800,1800.0,1,0.0
2019,2,1800,3,302,1,2111,51501,2625,2625.0,1,0.0
2019,2,1800,3,302,1,2112,54105,1500,1500.0,1,0.0
2019,2,1800,3,302,1,2112,54114,500,500.0,1,0.0
2019,2,1800,3,302,1,2112,54199,500,500.0,1,0.0
2019,2,1800,3,302,1,2136,55601,500,500.0,1,0.0
2019,2,1800,3,303,1,2111,51101,54000,54000.0,1,0.0
2019,2,1800,3,303,1,2111,51103,1370,1370.0,1,0.0
2019,2,1800,3,303,1,2111,51107,1500,1500.0,1,0.0
2019,2,1800,3,303,1,2111,51401,4050,4050.0,1,0.0
2019,2,1800,3,303,1,2111,51501,2790,2790.0,1,0.0
2019,2,1800,3,303,1,2112,54105,1500,1500.0,1,0.0
2019,2,1800,3,303,1,2112,54114,500,500.0,1,0.0
2019,2,1800,3,303,1,2112,54199,500,500.0,1,0.0
2019,2,1800,3,303,1,2136,55601,500,500.0,1,0.0
2019,2,1800,3,304,1,2111,51101,50760,50760.0,1,0.0
2019,2,1800,3,304,1,2111,51103,1370,1370.0,1,0.0
2019,2,1800,3,304,1,2111,51107,1500,1500.0,1,0.0
2019,2,1800,3,304,1,2111,51401,2700,2700.0,1,0.0
2019,2,1800,3,304,1,2111,51501,3935,3935.0,1,0.0
2019,2,1800,3,304,1,2112,54105,1500,1500.0,1,0.0
2019,2,1800,3,304,1,2112,54114,500,500.0,1,0.0
2019,2,1800,3,304,1,2112,54199,500,500.0,1,0.0
2019,2,1800,3,304,1,2136,55601,500,500.0,1,0.0
2019,2,1800,3,305,1,2111,51101,50760,50760.0,1,0.0
2019,2,1800,3,305,1,2111,51103,1370,1370.0,1,0.0
2019,2,1800,3,305,1,2111,51107,1500,1500.0,1,0.0
2019,2,1800,3,305,1,2111,51401,2700,2700.0,1,0.0
2019,2,1800,3,305,1,2111,51501,3935,3935.0,1,0.0
2019,2,1800,3,305,1,2112,54105,1500,1500.0,1,0.0
2019,2,1800,3,305,1,2112,54114,500,500.0,1,0.0
2019,2,1800,3,305,1,2112,54199,500,500.0,1,0.0
2019,2,1800,3,305,1,2136,55601,500,500.0,1,0.0
2019,2,1800,3,306,1,2111,51101,50760,50760.0,1,0.0
2019,2,1800,3,306,1,2111,51103,1370,1370.0,1,0.0
2019,2,1800,3,306,1,2111,51107,1500,1500.0,1,0.0
2019,2,1800,3,306,1,2111,51401,2700,2700.0,1,0.0
2019,2,1800,3,306,1,2111,51501,3935,3935.0,1,0.0
2019,2,1800,3,306,1,2112,54105,1500,1500.0,1,0.0
2019,2,1800,3,306,1,2112,54114,500,500.0,1,0.0
2019,2,1800,3,306,1,2112,54199,500,500.0,1,0.0
2019,2,1800,3,306,1,2136,55601,500,500.0,1,0.0
2019,2,1800,4,401,1,2211,61102,334000,334000.0,1,0.0
2019,2,1800,4,401,1,2211,61104,351000,351000.0,1,0.0
2019,2,1800,4,401,1,2213,61403,15000,15000.0,1,0.0
2019,2,1900,1,101,1,2111,51101,1989170,1989170.0,1,0.0
2019,2,1900,1,101,1,2111,51103,76655,76655.0,1,0.0
2019,2,1900,1,101,1,2111,51107,218400,218400.0,1,0.0
2019,2,1900,1,101,1,2111,51201,633460,633460.0,1,0.0
2019,2,1900,1,101,1,2111,51203,18250,18250.0,1,0.0
2019,2,1900,1,101,1,2111,51207,52000,52000.0,1,0.0
2019,2,1900,1,101,1,2111,51401,132540,132540.0,1,0.0
2019,2,1900,1,101,1,2111,51402,33980,33980.0,1,0.0
2019,2,1900,1,101,1,2111,51501,149280,149280.0,1,0.0
2019,2,1900,1,101,1,2111,51502,49095,49095.0,1,0.0
2019,2,1900,1,101,1,2111,51601,46625,46625.0,1,0.0
2019,2,1900,1,101,1,2111,51701,33250,33250.0,1,0.0
2019,2,1900,1,101,1,2111,51903,71450,71450.0,1,0.0
2019,2,1900,1,101,1,2111,51999,17000,17000.0,1,0.0
2019,2,1900,1,101,1,2112,54101,54580,54580.0,1,0.0
2019,2,1900,1,101,1,2112,54103,1000,1000.0,1,0.0
2019,2,1900,1,101,1,2112,54104,49565,49565.0,1,0.0
2019,2,1900,1,101,1,2112,54105,14375,14375.0,1,0.0
2019,2,1900,1,101,1,2112,54106,400,400.0,1,0.0
2019,2,1900,1,101,1,2112,54107,7100,7100.0,1,0.0
2019,2,1900,1,101,1,2112,54108,15000,15000.0,1,0.0
2019,2,1900,1,101,1,2112,54109,4000,4000.0,1,0.0
2019,2,1900,1,101,1,2112,54110,25715,25715.0,1,0.0
2019,2,1900,1,101,1,2112,54111,1400,1400.0,1,0.0
2019,2,1900,1,101,1,2112,54112,1400,1400.0,1,0.0
2019,2,1900,1,101,1,2112,54113,900,900.0,1,0.0
2019,2,1900,1,101,1,2112,54114,3580,3580.0,1,0.0
2019,2,1900,1,101,1,2112,54115,8700,8700.0,1,0.0
2019,2,1900,1,101,1,2112,54116,800,800.0,1,0.0
2019,2,1900,1,101,1,2112,54118,1600,1600.0,1,0.0
2019,2,1900,1,101,1,2112,54119,2100,2100.0,1,0.0
